index,Date,Time,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
15442,21-Feb-23,11:39PM,http://twitter.com/saularm653/statuses/1628253081761722370,This guy won a lawsuit to be added to a ballot in April to run for a school board position in Columbia MO. This guy helped to ban abortion in MO. This guy is a R who are banning books because they say some are vile. This guy is a piece of shit & needs to stay away from children   /th1ScIJgh3,@saularm653,United States,English,3788,109,35.04,Negative,"books,children,lawsuit,school board position",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7,"""1628253081761722370""","""823598268688932864""",Twitter for iPhone,Saul the Landscaper,http://www.twitter.com/saularm653, //mastodon.social/@saulthelandscaper on Post as @landscapersaul #dirtroaddemocrat Text ACT to 644-33,3788,3811,21-Feb-23,11:39 PM,Missouri,Ozark,1147,74,3,31,32,74,3,FALSE,
15561,25-Jul-23,08:48AM,http://twitter.com/JustinTHaskins/statuses/1683821430436159492,"Target refuses in-store sales of Glenn Beck's book, weeks after book ban on Mark Levin reversed   /s1pvTAesdf",@JustinTHaskins,United States,English,127351,139,1178,Negative,Glenn Beck's book,(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10,"""1683821430436159492""","""825608011""",Twitter Web App,Justin T. Haskins,http://www.twitter.com/JustinTHaskins,"Christian. Anti-Great Reset guy @HeartlandInst. Arch-enemy of ESG. Read me @FoxNews @TheHill @newsweek. Sometimes, I write best-selling books w/ @GlennBeck.",127351,2791,25-Jul-23,8:48 AM,Missouri,Pacific,2644,51,45,37,43,51,45,TRUE,
15570,2-Jul-23,06:11PM,http://twitter.com/HalfwayPost/statuses/1675628268006035457,"BREAKING: A Florida judge has ruled that the Bible must be banned along with other books Ron DeSantis has banned because of how much violence, murder, incest, rape, and genocide are featured throughout the Old Testament.",@HalfwayPost,United States,English,46420,139,429.38,Negative,"BREAKING,much violence,murder,rape",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",9,"""1675628268006035457""","""877334331504513025""",Twitter Web App,The Halfway Post,http://www.twitter.com/HalfwayPost,"Dada news. Halfway true comedy and satire by @DashMacIntyre. I don't report the facts, I improve them.",46420,21187,2-Jul-23,6:11 PM,Missouri,St. Louis,1884,110,6,23,23,110,6,FALSE,
15616,14-Nov-23,11:35AM,http://twitter.com/RobProvince/statuses/1724466065495756878," @ItsJeffHudson: It’s cute you believe that. ; If Republicans put the same energy into banning guns like they ban books, we would have no more mass shootings.",@RobProvince,United States,English,48062,138,444.57,Positive,"ban books,guns,mass shootings,same energy",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,ban,books",9,"""1724466065495756878""","""1575138829""",Twitter for iPhone,EducatëdHillbilly™,http://www.twitter.com/RobProvince,Meh...,48062,573,14-Nov-23,11:35 AM,Missouri,,3948,125,8,5,5,125,8,FALSE, //twitter.com/ItsJeffHudson/statuses/1721694706260742559
15675,23-Mar-23,03:45PM,http://twitter.com/KMOV/statuses/1638990264101654529,"The Illinois House passed a bill Wednesday that would prohibit libraries from banning books or other material because of partisan or doctrinal pressure, prompting strong opposition from Republicans who called it an assault on local control   /mKx0HQrVko",@KMOV,United States,English,146409,121,1354.28,Negative,"assault,books,doctrinal pressure,libraries,local control,strong opposition",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10,"""1638990264101654529""","""28390516""",SocialNewsDesk,KMOV,http://www.twitter.com/KMOV,"Bringing you the latest St. Louis news, weather, traffic and sports on your computer or mobile device. For more download the KMOV mobile app.",146409,597,23-Mar-23,3:45 PM,Missouri,St. Louis,9043,92,12,16,17,92,12,TRUE,
15755,18-Apr-23,07:42AM,http://twitter.com/TaneyCoMoDems/statuses/1648290921367085056," @EmilyManleyTV: I just can’t seem to put my finger on why @GovParsonMO recently complained about bad press towards Missouri and why more businesses are passing on relocating their operations here. I mean don’t employers want unfettered access to guns everywhere, book library & human being bans? ; At 10:40 p.m., the House passes a bill (102-45) allowing concealed carry permit holders to carry guns on public transportation and in churches and other places of worship. The legislation also lowers the age requirement for concealed carry permits from 19 to 18. #moleg",@TaneyCoMoDems,United States,English,383,109,3.54,Negative,"age requirement,bad press,bans,bill,book library,employers,finger,guns on public,legislation,operations,transportation,unfettered access to guns",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",4,"""1648290921367085056""","""1617954147852029978""",Twitter for iPhone,Taney County Democrats,http://www.twitter.com/TaneyCoMoDems,Democrats from Taney County Missouri,383,856,18-Apr-23,7:42 AM,Missouri,,1248,76,5,27,28,76,5,FALSE, //twitter.com/EmilyManleyTV/statuses/1648170540174045184
15842,31-Mar-23,07:00AM,http://twitter.com/EllenHopkinsLit/statuses/1641757250430857218,"Posted this on FB and some dude commented that they're ""banning pornography."" Told ME to do some research. ME. I told him I AM the research. Seriously, man. Then I told him to do some research. Like pick up copies of the books they're banning and read them.   /kVbSgU28F0",@EllenHopkinsLit,United States,English,32561,119,301.19,Negative,"books,dude,pornography,research,up copies",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banning",9,"""1641757250430857218""","""21891305""",Twitter Web App,Ellen Hopkins,http://www.twitter.com/EllenHopkinsLit,Currently the most banned author in the US. Because those who seek complete power don't want We the People to know truth. My books speak universal human truths.,32561,3172,31-Mar-23,7:00 AM,Missouri,,2986,98,4,17,17,98,4,TRUE,
15847,17-Mar-23,02:24PM,http://twitter.com/KyleRohde/statuses/1636795598463696896,"@benshapiro I know, I’m really frustrated by book bans and public funding of private schools in Florida too.",@KyleRohde,United States,English,2130,136,19.7,Negative,"book,private schools,public funding",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",6,"""1636795598463696896""","""18025017""",Twitter for iPhone,Kyle Rohde,http://www.twitter.com/KyleRohde,"WI-born, Jayhawk, advertising account guy, husband+Dadx2, @kcadclub Foundation leader. Gearhead. #GoPackGo Tweets are all mine, def not my employer’s.",2130,2093,17-Mar-23,2:24 PM,Missouri,Kansas City,4809,126,10,0,0,126,10,FALSE,http://twitter.com/benshapiro/statuses/1636795160146382849
15924,12-Mar-23,04:59PM,http://twitter.com/GabrielJR/statuses/1635022676896137218, @IfBooksPod: The way this still makes my blood boil about how an entire media industry was created to attack “coddled” college students and then turned around a few years later to ban all books that aren’t about straight white “heroes.” And some journalists still act like it’s in good faith. ; Episode 9: “The Coddling of The American Mind” A lawyer and a psychologist team up to combat liberal campus culture the only way they know how: by using paper thin analogies and a handful of cherry-picked anecdotes.   /M7R4eVZ7WW,@GabrielJR,United States,English,5053,125,46.74,Negative,"blood boil,books,college students,entire media industry,good faith,handful,heroes,journalists,lawyer,liberal campus culture,paper,psychologist team,thin analogies",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",7,"""1635022676896137218""","""19511752""",Twitter for iPhone,Gabe Rosenberg,http://www.twitter.com/GabrielJR,"Audience Editor @KCUR. 🎙🦑 Journalist, music geek, pun aficionado, food eater. Pittsburgh kid (sorta).",5053,2125,12-Mar-23,4:59 PM,Missouri,Kansas City,10772,114,1,9,10,114,1,TRUE, //twitter.com/IfBooksPod/statuses/1633813635691843586
16085,24-Mar-23,02:50PM,http://twitter.com/Adam_Sommer85/statuses/1639339022446100494,"If you're against social media bans for people like, say, Trump, but you're okay with book bans then you're not a ""free speech warrior"" of some kind. You're just a hypocrite.",@Adam_Sommer85,United States,English,2009,119,18.58,Negative,"book,free speech warrior,kind,social media bans",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",6,"""1639339022446100494""","""173977737""",Twitter Web App,Adam Sommer,http://www.twitter.com/Adam_Sommer85,Lawyer | Dad to 3 | Co-Host of @TheHeartlandPOD | 8th Gen MO native | Pragmatist | Bucked bales went to school | UCM & MIZ | Mark Twain enthusiast,2009,1174,24-Mar-23,2:50 PM,Missouri,,2497,103,2,13,14,103,2,FALSE,
16113,19-Jan-23,06:52PM,http://twitter.com/LKHamilton/statuses/1616221969170706433," @NBCNews: North Dakota lawmakers please do not vote yes on this bill. Do not vote yes on banning books and say, NO! to putting librarians in jail for 30 days if they don’t agree to pull books from their library. ; The bill, which would prohibit books depicting sexual or gender identity, proposes up to 30 days imprisonment for librarians who refuse to remove banned titles.   /JQhf0rLdsB",@LKHamilton,United States,English,52950,111,489.79,Negative,"bill,books,gender identity,librarians in jail,library,titles",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9,"""1616221969170706433""","""17164974""",Twitter for iPhone,Laurell K. Hamilton,http://www.twitter.com/LKHamilton,Author of the NYT Bestselling Anita Blake Series and Merry Gentry Series. Bio-geek. Thought seriously about being a wildlife biologist before writing won out.,52950,1038,19-Jan-23,6:52 PM,Missouri,St. Louis,3076,81,8,22,22,81,8,FALSE, //twitter.com/NBCNews/statuses/1615747868223995908
16185,11-Mar-23,08:10PM,http://twitter.com/DorianDavis/statuses/1634723618704826369," @paulwaldman1: This is why you need administrators who can exercise some common sense. One complaint = one angry person, not a thousand angry people, and just because you’re only hearing from angry people doesn’t mean they’re a majority! ; From @ThePlumLineGS and myself: This is how Florida book bans are operating, in which the local chair of Moms For Liberty gets dozens of books taken off school library shelves. We spoke to @jodipicoult and she's not pleased about her books being removed.   /6mb9wt5uAt",@DorianDavis,United States,English,6704,109,62.01,Negative,"administrators,angry person,books,common sense,complaint,dozens of books,local chair,majority,thousand",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8,"""1634723618704826369""","""14536203""",Twitter for iPhone,Dorian Hunter Davis PhD,http://www.twitter.com/DorianDavis,"Media instructor & scholar. @NYU, @NewmarkJSchool & @AmericanU alum. Assistant Prof at @WebsterU. doriandavis@mastodon.social",6704,264,11-Mar-23,8:10 PM,Missouri,St. Louis,17489,83,3,22,23,83,3,FALSE, //twitter.com/paulwaldman1/statuses/1634193283726336001
16298,14-Nov-23,08:59PM,http://twitter.com/RobProvince/statuses/1724608134084169951, @Pink: You write like a tween with Autism… ; Hahahaha MAGA cult is mad tonight y’all. Their panties are in quite a bunch 😂 they really dislike being challenged and get even angrier when they can’t silence you. Oh well READ BANNED BOOKS!,@RobProvince,United States,English,48080,130,444.74,Negative,"books,mad tonight,maga cult,panties",(book OR books) NEAR (ban OR banned OR banning OR ban,"BANNED,BOOKS",9,"""1724608134084169951""","""1575138829""",Twitter for iPhone,EducatëdHillbilly™,http://www.twitter.com/RobProvince,Meh...,48080,573,14-Nov-23,8:59 PM,Missouri,,3680,109,9,12,12,109,9,FALSE, //twitter.com/Pink/statuses/1724593925405507655
16394,21-Sep-23,09:16AM,http://twitter.com/CRileyNL/statuses/1704847064926945302,#breaking How many books were banned in Missouri last year? This report logs state at 3rd highest   /lstPUg33pL via @springfieldNL ⁦@PENamerica⁩ ⁦@MOEducation⁩,@CRileyNL,United States,English,5328,129,49.28,Negative,"many books,report",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",7,"""1704847064926945302""","""156131309""",Twitter for iPhone,Claudette Riley,http://www.twitter.com/CRileyNL,Education reporter in Missouri for @SpringfieldNL | PreK-college | Kansas native | Word person | Chief steward @SGFNewsGuild,5328,2441,21-Sep-23,9:16 AM,Missouri,Springfield,9338,67,7,55,55,67,7,FALSE,
16395,28-Aug-23,10:19PM,http://twitter.com/karmarvar/statuses/1696346826419339387,"I’m awaiting a response from an elected official in Missouri, seems like he dipped. The Bible contains sexually explicit material, which is banned in Missouri school books. But there can be an elective Bible class, using the whole book. I’ll get my answer from electeds somehow.   /W04MCz730i",@karmarvar,United States,English,918,129,8.49,Negative,"answer,elective bible class,response,sexually explicit material,whole book",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",5,"""1696346826419339387""","""1883225640""",Twitter for iPhone,Karissa Marie ⭕️🟧,http://www.twitter.com/karmarvar,"she/her | Missouri | pro-choice | anti-Josh Hawley, anti-Moms 4 Liberty, anti-work | Antifa I guess | gymrat | 🇺🇦🏳️‍🌈 Tim Pool is wrong",918,2359,28-Aug-23,10:19 PM,Missouri,,3711,97,6,26,26,97,6,FALSE,
16578,12-Oct-23,07:50AM,http://twitter.com/LauraAnnSTL/statuses/1712435510214324441,"@DougRicheyMO You voted for a bill that banned the following books from MO schools: Maus Holocaust Camps & Killing Centers Holocaust Rescue & Liberation Holocaust Resistance, Hitler’s Final Solution Life in a Nazi Concentration Camp Apparatus of Death — The Third Reich   /sXAo4VZSnQ",@LauraAnnSTL,United States,English,17565,127,162.48,Negative,"bill,following books,hitler’s final solution life,mo schools,nazi concentration camp apparatus",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",8,"""1712435510214324441""","""2338955550""",Twitter for iPhone,Laura Burkhardt,http://www.twitter.com/LauraAnnSTL,She/her • Missouri @momsdemand volunteer • Survivor • Text READY to 644-33 • Opinions my own • Mayor Jones’ Cyber Henchman (according to the Missouri AG)🫡,17565,4983,12-Oct-23,7:50 AM,Missouri,St. Louis,2420,104,1,22,22,104,1,FALSE,http://twitter.com/DougRicheyMO/statuses/1712280561207640074
16686,20-Jul-23,09:07AM,http://twitter.com/FPWellman/statuses/1682014314671030273," @OnDemocracyPod: The House GOP made a complete mockery of the Defense bill. I’ve got the lowlights and some strong opinions in my latest for @MeidasTouch ; Ready for the next episode to debut tomorrow night at 11:00 PM EST on @MeidasTouch network? Catch @FPWellman’s latest hit on the insane GOP antics and amendments to the NDAA. They loaded it with racism, book bans, bigotry, and anti-abortion nonsense.   /lGqo92KF03",@FPWellman,United States,English,310748,126,2874.42,Negative,"Defense bill,amendments,anti-abortion nonsense,book,complete mockery,insane GOP antics,latest hit,lowlights,network,next episode,strong opinions",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10,"""1682014314671030273""","""42518865""",Twitter for iPhone,Fred Wellman,http://www.twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod on @MeidasTouch and Substack. National Chairman Forgotten Democrats. Old @odesza fan,310748,5365,20-Jul-23,9:07 AM,Missouri,St. Louis,11288,100,0,26,26,100,0,FALSE, //twitter.com/OnDemocracyPod/statuses/1681997518505213952
