index,Date,URL,Tweet,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
18476,02-Jun-2023 03:37PM,http://twitter.com/rweingarten/statuses/1664717973624422403,A new poll from @NPR/ @ipsosus proves that concerns around teacher shortages and underpaid educators drastically overshadow politically-motivated book bans and culture wars. 🧵   /ccvvqxifQB,@rweingarten,United States,English,124937.0,77,1155.67,Negative,"concerns around teacher shortages,culture wars,motivated book,new poll,underpaid educators",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1664717973624422403""","""245424983""",Twitter for iPhone,Randi Weingarten 🇺🇦🇺🇸💪🏿👩‍🎓,http://www.twitter.com/rweingarten,"AFT Prez.Teacher.Unionist. Fighting 4 children & communities, democracy, justice, public ed & healthcare & freedom 4 all. Wife of @Skleinbaum. Pronouns: She/her",124937.0,4916.0,2-Jun-23,3:37 PM,"Washington, D.C.","Washington, D.C.",11339.0,43,1,33.0,33,43,1,True,
18493,10-May-2023 08:30AM,http://twitter.com/RepCori/statuses/1656275392615907328,"In MO and across our country, the GOP's bigoted book bans, attacks on curriculums, and deadly gun laws harm our teachers. It's #TeacherAppreciationWeek, and appreciating our teachers is more than a 'thank you.’ It's continuing to fight against the criminalization of educators.",@RepCori,United States,English,117973.0,94,1091.25,Negative,"attacks on curriculums,bigoted book,country,criminalization of educators,deadly gun laws harm,teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1656275392615907328""","""1002630999052865536""",Twitter Web App,Congresswoman Cori Bush,http://www.twitter.com/RepCori,"Doing the most for MO-01 (STL)—starting with those with the greatest need. Politician + Activist = Politivist. Member, @HouseJudiciary, @OversightDems. She/her.",117973.0,295.0,10-May-23,8:30 AM,"Washington, D.C.","Washington, D.C.",3708.0,54,24,16.0,16,54,24,False,
18500,24-Apr-2023 05:42PM,http://twitter.com/jsolomonReports/statuses/1650616318339567616,Watch: Biden calls for unity against lawmakers who 'try to score political points by banning books'   /hKmh8TxrYu,@jsolomonReports,United States,English,939849.0,91,8693.6,Neutral,"books,political points",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1650616318339567616""","""523248016""",MuxSocial,John Solomon,http://www.twitter.com/jsolomonReports,"John Solomon is an award-winning investigative journalist and founder of Just the News. He has worked at AP, WaPo, TWT, and The Hill.",939849.0,594.0,24-Apr-23,5:42 PM,"Washington, D.C.","Washington, D.C.",12819.0,49,23,15.0,19,49,23,True,
18503,16-Apr-2023 10:17PM,http://twitter.com/JennaEllisEsq/statuses/1647786356758790149," @Schulla007: I see a rock-ribbed conservative who is doing the right thing regardless of donor support or false characterization like “book banning.” This is a great example why I don’t believe the talking point about DeSantis being beholden to donor whims. ; @JennaEllisEsq Jenna, what is your opinion about this 👇 “Because of his stance on abortion and book banning … myself, A top Republican donor said he is withholding support for Florida Gov. Ron #DeSantis due to his stance on #abortion and other social issues.   /z4JXOAmyrK",@JennaEllisEsq,United States,English,970754.0,96,8979.47,Negative,"abortion and book,book,donor support,false characterization,great example,opinion,ribbed conservative,rock,stance,talking point,top Republican donor",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1647786356758790149""","""778763106289758208""",Twitter for iPhone,Jenna Ellis 🇺🇸,http://www.twitter.com/JennaEllisEsq,America’s Lawyer. @JennaEllisAM radio on @AFRnet. THE JENNA ELLIS SHOW 👑 “Queen of Talk Radio in America” - Todd Starnes. Fmr Senior Adviser & Counsel @POTUS45,970754.0,1775.0,16-Apr-23,10:17 PM,"Washington, D.C.","Washington, D.C.",23425.0,64,18,13.0,14,64,18,True, //twitter.com/Schulla007/statuses/1647785601712922626
18507,11-Apr-2023 10:04PM,http://twitter.com/EdgeofSports/statuses/1645971148675399680," @RawStory: Book banning, super-sized. ; Missouri House Republicans defund public libraries: report   /rCvaXw4U4C",@EdgeofSports,United States,English,109309.0,92,1011.11,Neutral,"public libraries,report",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,banning",10.0,"""1645971148675399680""","""50684256""",Twitter for iPhone,Dave Zirin,http://www.twitter.com/EdgeofSports,Sports editor @thenation. Host of the Edge of Sports Podcast. http://bit.ly/2Ls7zh4 Co-host of WPFW's The Collision w/Etan Thomas.,109309.0,1147.0,11-Apr-23,10:04 PM,"Washington, D.C.","Washington, D.C.",12969.0,69,5,18.0,18,69,5,True, //twitter.com/RawStory/statuses/1645889924783120384
18555,07-Nov-2023 09:03AM, //twitter.com/Emmybee_CA/statuses/1721891180986925147,I voted against every ass that's trying to ban books at our local library.,@emmybee_ca,United States,English,3420.0,109,31.63,Negative,"books,local library",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",7.0,"""1721891180986925147""","""28593982""",,Mebs ⭕️, //twitter.com/Emmybee_CA,Overrated. Have a cup of coffee and catch your breath. NPR/PBS Supporter. Cat Mom. @kanc2001 is my show and partner for life,3420.0,4305.0,7-Nov-23,9:03 AM,Washington,,1523.0,103,6,0.0,0,103,6,False,
18582,04-Aug-2023 05:53PM,http://twitter.com/DanielMillerEsq/statuses/1687582491475943424," @DemocracyFwd: The attack on our democracy extends well beyond Trump. Did you ever think you’d see book bans in America or attempts at prosecuting librarians? What about laws criminalizing abortion? What about states investigating parents of trans kids? We have to draw a line and FIGHT BACK! ; ""While the criminal case against Trump unfolds, we can’t ignore that far-right extremists in state legislatures, governors' mansions, in the courts, and on the Hill pose grave threats to our rights."" More from @SkyePerryman:   /cALZLQ0IMe",@DanielMillerEsq,United States,English,5562.0,109,51.45,Negative,"Hill pose grave threats,abortion,attack,book bans,courts,democracy,kids,laws,librarians,line and FIGHT,right extremists",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",7.0,"""1687582491475943424""","""969045835""",Twitter for iPhone,Daniel Miller,http://www.twitter.com/DanielMillerEsq,"Lawyer. Writer. Democracy advocate. Currently @DemocracyFwd Formerly @Renew_Democracy. Words in Washington Post, Daily Beast, CNN, etc. Proud Dad. Views my own.",5562.0,1597.0,4-Aug-23,5:53 PM,"Washington, D.C.","Washington, D.C.",2348.0,71,1,37.0,37,71,1,False, //twitter.com/DemocracyFwd/statuses/1687573027452502017
18601,27-May-2023 05:12PM,http://twitter.com/MeetThePress/statuses/1662567579980791808,Full interview: Kasich on DeSantis 2024: 'I don't know how you win' banning books   /cbbChG3tvA,@MeetThePress,United States,English,648362.0,97,5997.35,Neutral,"Full interview,books",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1662567579980791808""","""11856892""",SocialFlow,Meet the Press,http://www.twitter.com/MeetThePress,"Meet the Press is the longest-running television show in history. If it's Sunday, it's Meet the Press. #IfItsSunday #MTPNOW",648362.0,497.0,27-May-23,5:12 PM,Washington,,9556.0,58,27,12.0,12,58,27,True,
18629,22-Apr-2023 08:15PM,http://twitter.com/rweingarten/statuses/1649929859810967555,Book bans hit an all time high last year.   /ynvKkQm0jn,@rweingarten,United States,English,123095.0,87,1138.63,Negative,Book bans,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,bans",10.0,"""1649929859810967555""","""245424983""",Twitter for iPhone,Randi Weingarten 🇺🇦🇺🇸💪🏿👩‍🎓,http://www.twitter.com/rweingarten,"AFT Prez.Teacher.Unionist. Fighting 4 children & communities, democracy, justice, public ed & healthcare & freedom 4 all. Wife of @Skleinbaum. Pronouns: She/her",123095.0,4882.0,22-Apr-23,8:15 PM,"Washington, D.C.","Washington, D.C.",8515.0,26,39,16.0,22,26,39,True,
18647,17-Mar-2023 02:15AM, //twitter.com/RealPresidentT/statuses/1636612138247618560,We need to ban most books. The only books children should read are my books and the Bible! Everything else is BULLSHIT!,@realpresidentt,United States,English,26878.0,94,248.62,Negative,books,(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9.0,"""1636612138247618560""","""827224720739336192""",Twitter for iPhone,Real President Trump Commentary, //twitter.com/RealPresidentT,I'm President of the United States. I won the popular vote by 1 billion votes. I won all 62 states. Hillary begged me to stop winning. This is PARODY,26878.0,997.0,17-Mar-23,2:15 AM,"Washington, D.C.","Washington, D.C.",2442.0,76,3,12.0,15,76,3,False,
18718,17-Jul-2023 07:01PM,http://twitter.com/NEAToday/statuses/1681076564845314048," @BarackObama: As @BarackObama shared, books have the power to shape our lives and perspectives. Certain politicians are banning books that allow students to understand our differences, but we will not stop championing the #FreedomToRead. View our books of the month:   /0bWrz9rJUs ; Today, some of the books that shaped my life—and the lives of so many others—are being challenged by people who disagree with certain ideas or perspectives. And librarians are on the front lines, fighting every day to make the widest possible range of viewpoints, opinions, and…   /VOhourR8US   /txhCTfH3Gh",@NEAToday,United States,English,245222.0,108,2268.3,Positive,"Certain politicians,books,certain ideas,front lines,librarians,life,lives,opinions,perspectives,power,students to understand,viewpoints,widest possible range",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1681076564845314048""","""22789766""",Sprout Social,NEA,http://www.twitter.com/NEAToday,"The official account of the National Education Association. We are 3 million educators 💪🏽, advocating for our students and our professions. #RedforEd",245222.0,11390.0,17-Jul-23,7:01 PM,"Washington, D.C.","Washington, D.C.",14150.0,59,25,24.0,24,59,25,False, //twitter.com/BarackObama/statuses/1680927869021696005
18727,22-Jun-2023 05:30PM,http://twitter.com/asherhuey/statuses/1671994164291198976, @oneunderscore__: They ban books. They push Don't Say Gay. They attack trans kids. They erase Black history. And they quote Hitler in their newsletter. No wonder @splcenter labeled Moms For Liberty an extremist group earlier this month. ; This Hitler quote from Moms for Liberty was on the top of the front page. Good lord.   /VrZLlFnyvK,@asherhuey,United States,English,6600.0,88,61.05,Negative,"Black history,Hitler quote,attack trans kids,ban books,extremist group,front page,newsletter,wonder",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",7.0,"""1671994164291198976""","""14128974""",Twitter Web App,Asher Huey,http://www.twitter.com/asherhuey,"Gay, union thug, feminist, progressive, wino, activist, former actor, history geek, trekkie, dog lover. AFT Digital Director. Tweets my own. he/him",6600.0,4236.0,22-Jun-23,5:30 PM,"Washington, D.C.","Washington, D.C.",5791.0,61,5,20.0,21,62,5,False, //twitter.com/oneunderscore__/statuses/1671968392369020933
18751,07-May-2023 12:16PM,http://twitter.com/el_raul/statuses/1655245262183608320,"Gunman kills 8 in rampage at North Texas outlet mall in nation’s 200th mass shooting of 2023 - And yet, some people are more concerned about banning books. Don’t you see the real thing that is killing people every day?   /a9Iian5ftZ",@el_raul,United States,English,5367.0,87,49.64,Negative,"books,nation’s 200th mass shooting",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7.0,"""1655245262183608320""","""48214451""",Twitter for iPhone,Khosro Raúl Soleimani (he/him),http://www.twitter.com/el_raul,Hispanist. Educator. Progressive. #BlackLivesMatter. LGBTQIA+ ally 🏳️‍🌈🏳️‍⚧️. Equity. Inclusion. Kindness. The humanities. Photography. Opinions are my own.,5367.0,4872.0,7-May-23,12:16 PM,Washington,Seattle,15369.0,65,1,15.0,21,65,1,True,
18753,04-May-2023 09:48AM,http://twitter.com/RalphNader/statuses/1654120907491737600,"The save the library protest at @UCBerkeley spotlights increasing budget restrictions, attacks and book bans plaguing libraries all over the country. Berkeley's students and faculty have taken a stand 24/7 protecting their great library. Support them. -R   /fr43NyvwVc",@RalphNader,United States,English,120311.0,86,1112.88,Positive,"attacks and book,budget restrictions,country,faculty,great library,library protest",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1654120907491737600""","""77314692""",Twitter Web App,Ralph Nader,http://www.twitter.com/RalphNader,"The official Twitter page of consumer advocate, author and former presidential candidate Ralph Nader. (Tweets by Nader staff unless designated with -R)",120311.0,402.0,4-May-23,9:48 AM,"Washington, D.C.","Washington, D.C.",3145.0,61,3,22.0,22,61,3,False,
18781,22-Mar-2023 04:21PM,http://twitter.com/nwlc/statuses/1638637046234488832,"Every day, it feels like there’s a litany of new laws targeting trans kids, abolishing Black history, and banning books. This isn't random—they’re 3 prongs of a coordinated attack to erase marginalized voices & experiences. Here’s how:🧵",@nwlc,United States,English,84284.0,78,779.63,Negative,"Black history,books,coordinated attack,experiences,litany,marginalized voices,new laws,trans kids",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1638637046234488832""","""16967845""",Twitter Web App,National Women's Law Center,http://www.twitter.com/nwlc,Justice for her. Justice for all. Housing and administering the @TIMESUPLDF.,84284.0,2414.0,22-Mar-23,4:21 PM,"Washington, D.C.","Washington, D.C.",5577.0,44,4,26.0,30,44,4,True,
18815,12-Dec-2022 09:40AM,http://twitter.com/RawStory/statuses/1602312321166196737,"How one right-wing activist is fighting to ban over 3,600 books from Florida schools   /39yT1D5CWf",@RawStory,United States,English,227836.0,75,2107.48,Negative,"books,wing activist",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1602312321166196737""","""16041234""",Hootsuite Inc.,Raw Story,http://www.twitter.com/RawStory,The official Twitter of the award-winning http://RawStory.com. Want to get our daily newsletter? Click here: http://rawstory.com/st/Newsletter_…,227836.0,3878.0,12-Dec-22,9:40 AM,"Washington, D.C.","Washington, D.C.",0.0,33,9,31.0,33,33,9,True,
18856,25-Jun-2023 02:22PM,http://twitter.com/Olas_Truth/statuses/1673033954968969216," @BigJebBos: I’ll be grateful for white folks when you’re grateful to Black people for building this country. The first doctor to perform open heart surgery was Daniel Hale Williams. A Black man. That’s who I’m grateful to as a heart transplant survivor. Read a banned book 🤡 ; Hey, it’s that anti American racebaiting paper citizen who shows no gratitude for America (and its terrible white people) for creating the medicine that kept her alive.",@Olas_Truth,United States,English,18131.0,95,167.71,Positive,"Black man,banned book,country,first doctor,heart transplant survivor,medicine,open heart surgery,paper citizen,white folks",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,book",8.0,"""1673033954968969216""","""586657636""",Twitter Web App,Ola Ojewumi,http://www.twitter.com/Olas_Truth,"♿️ Disability lifestyle expert, writer, founder @projectascend heart/kidney transplant & cancer survivor. All views are my own. Email: assistant@olaojewumi.com",18131.0,2430.0,25-Jun-23,2:22 PM,"Washington, D.C.","Washington, D.C.",2189.0,79,4,11.0,12,79,4,True, //twitter.com/BigJebBos/statuses/1673031295096565761
